417,Jet Set Radio Future,https://www.igdb.com/games/jet-set-radio-future
418,Castlevania III: Dracula's Curse,https://www.igdb.com/games/castlevania-iii-dracula-s-curse
419,Final Fantasy IX,https://www.igdb.com/games/final-fantasy-ix
420,Pole Position,https://www.igdb.com/games/pole-position
421,PlayerUnknown's Battlegrounds,https://www.igdb.com/games/pubg-battlegrounds
422,After Burner,https://www.igdb.com/games/after-burner
423,Legacy of Kain: Soul Reaver,https://www.igdb.com/games/legacy-of-kain-soul-reaver
424,Wing Commander II: Vengeance of the Kilrathi,https://www.igdb.com/games/wing-commander-ii-vengeance-of-the-kilrathi
425,"King's Quest VI: Heir Today, Gone Tomorrow",https://www.igdb.com/games/king-s-quest-vi-heir-today-gone-tomorrow
426,Sonic the Hedgehog 3,https://www.igdb.com/games/sonic-the-hedgehog-3
427,Max Payne 2: The Fall of Max Payne,https://www.igdb.com/games/max-payne-2-the-fall-of-max-payne
428,Warcraft: Orcs & Humans,https://www.igdb.com/games/warcraft-orcs-humans
429,Snatcher,https://www.igdb.com/games/snatcher--1
430,Ultima III: Exodus,https://www.igdb.com/games/ultima-iii-exodus
431,Ultima V: Warriors of Destiny,https://www.igdb.com/games/ultima-v-warriors-of-destiny
432,Titanfall 2,https://www.igdb.com/games/titanfall-2
433,Ultima VI: The False Prophet,https://www.igdb.com/games/ultima-vi-the-false-prophet
434,International Karate +,https://www.igdb.com/games/international-karate-plus
435,Star Raiders,https://www.igdb.com/games/star-raiders
436,Shining Force II,https://www.igdb.com/games/shining-force-ii
437,Hunt the Wumpus,https://www.igdb.com/games/hunt-the-wumpus
438,NetHack,https://www.igdb.com/games/nethack
439,DuckTales,https://www.igdb.com/games/ducktales
440,Super Mario Sunshine,https://www.igdb.com/games/super-mario-sunshine
441,Twisted Metal 2,https://www.igdb.com/games/twisted-metal-2
442,Archon: The Light and the Dark,https://www.igdb.com/games/archon
443,Lumines,https://www.igdb.com/games/lumines
444,Super Puzzle Fighter II Turbo,https://www.igdb.com/games/super-puzzle-fighter-ii-turbo
445,Excitebike,https://www.igdb.com/games/excitebike
446,Paradroid,https://www.igdb.com/games/paradroid
447,Paperboy,https://www.igdb.com/games/paperboy
448,Football Manager [1982-1992] (Series),https://www.igdb.com/games/football-manager
449,Teenage Mutant Ninja Turtles: Turtles in Time,https://www.igdb.com/games/teenage-mutant-ninja-turtles-turtles-in-time--1
450,"Chronicles of Riddick, The: Escape From Butcher Bay",https://www.igdb.com/games/the-chronicles-of-riddick-escape-from-butcher-bay
451,Kirby's Adventure,https://www.igdb.com/games/kirby-adventure
452,Dr. Mario,https://www.igdb.com/games/dr-mario
453,Snake,https://www.igdb.com/games/snake
454,Harvest Moon,https://www.igdb.com/games/harvest-moon
455,God of War III,https://www.igdb.com/games/god-of-war-iii
456,Final Fantasy XII,https://www.igdb.com/games/final-fantasy-xii
457,Pac-Man Championship Edition DX,https://www.igdb.com/games/pac-man-championship-edition-dx
458,Wonder Boy III: The Dragon's Trap,https://www.igdb.com/games/wonder-boy-iii-the-dragons-trap
459,Grand Theft Auto,https://www.igdb.com/games/grand-theft-auto
460,Maniac Mansion,https://www.igdb.com/games/maniac-mansion
461,Theme Park,https://www.igdb.com/games/theme-park
462,Puyo Puyo (AKA Dr. Robotnik's Mean Bean Machine AKA Kirby Avalanche),https://www.igdb.com/games/dr-robotnik-s-mean-bean-machine
463,Assassin's Creed IV: Black Flag,https://www.igdb.com/games/assassins-creed-iv-black-flag
464,Dig Dug,https://www.igdb.com/games/dig-dug
465,PGA Tour Golf / Tiger Woods PGA Tour (Series),https://www.igdb.com/games/tiger-woods-99-pga-tour-golf
466,Golden Axe,https://www.igdb.com/games/golden-axe
467,Spy Hunter,https://www.igdb.com/games/spy-hunter
468,Geometry Wars: Retro Evolved 2,https://www.igdb.com/games/geometry-wars-retro-evolved-2
469,Rainbow Islands: The Story of Bubble Bobble 2,https://www.igdb.com/games/rainbow-islands-story-of-the-bubble-bobble-2
470,Fable II,https://www.igdb.com/games/fable-ii
471,Doom (2016),https://www.igdb.com/games/doom--2
472,Micro Machines,https://www.igdb.com/games/micro-machines
473,Sonic and Knuckles,https://www.igdb.com/games/sonic-and-knuckles
474,Vanquish,https://www.igdb.com/games/vanquish
475,Killer 7,https://www.igdb.com/games/killer7
476,Oddworld: Abe’s Oddyssee,https://www.igdb.com/games/oddworld-abe-s-oddysee
477,Defense of the Ancients (AKA DotA),https://www.igdb.com/games/defense-of-the-ancients
478,Assassin's Creed: Brotherhood,https://www.igdb.com/games/assassins-creed-brotherhood
479,"Last Express, The",https://www.igdb.com/games/the-last-express
480,Grand Prix 2,https://www.igdb.com/games/grand-prix-ii
481,Ultima II: The Revenge of the Enchantress,https://www.igdb.com/games/ultima-ii-the-revenge-of-the-enchantress
482,Ultima Underworld II: Labyrinth of Worlds,https://www.igdb.com/games/ultima-underworld-ii-labyrinth-of-worlds
483,Ultima VII Part Two: Serpent Isle,https://www.igdb.com/games/ultima-vii-part-two-serpent-isle
484,Metal Gear Solid V: The Phantom Pain,https://www.igdb.com/games/metal-gear-solid-v-the-phantom-pain
485,Road Rash II,https://www.igdb.com/games/road-rash-ii
486,Tomb Raider II,https://www.igdb.com/games/tomb-raider-ii
487,Dungeon Keeper,https://www.igdb.com/games/dungeon-keeper
488,Cannon Fodder,https://www.igdb.com/games/cannon-fodder
489,Ecco the Dolphin,https://www.igdb.com/games/ecco-the-dolphin
490,Descent,https://www.igdb.com/games/descent
491,Jet Set Willy,https://www.igdb.com/games/jet-set-willy
492,Defender of the Crown,https://www.igdb.com/games/defender-of-the-crown
493,Fable,https://www.igdb.com/games/fable
494,Computer Space,https://www.igdb.com/games/computer-space
495,Gran Trak 10,https://www.igdb.com/games/gran-trak-10
496,Jagged Alliance 2,https://www.igdb.com/games/jagged-alliance-2
497,Galaxian,https://www.igdb.com/games/galaxian
498,Vib Ribbon,https://www.igdb.com/games/vib-ribbon
499,Dragon's Dogma,https://www.igdb.com/games/dragon-s-dogma
500,Phantasy Star,https://www.igdb.com/games/phantasy-star
